Arc Center Distance,Diameter,Width,Pitch,Blade Count,Thickness,Rotational Speed,Thrust,Efficiency
0.25,3,1.5,45,2,0.05,500,0.03007798281,0.01,
0.25,3,1.5,45,2,0.05,1000,0.1432276444,0.02,
0.25,3,1.5,45,2,0.05,1500,0.2821926012,0.02,
0.25,3,1.5,45,2,0.05,2000,0.3013749181,0.01,
0.25,3,1.5,45,2,0.05,2500,0.2263842275,0.00,
0.25,3,1.5,60,2,0.05,500,0.02298762611,0.01,
0.25,3,1.5,60,2,0.05,1000,0.1898971522,0.02,
0.25,3,1.5,60,2,0.05,1500,0.1900314408,0.01,
0.25,3,1.5,60,2,0.05,2000,0.7198631547,0.02,
0.25,3,1.5,60,2,0.05,2500,1.168365611,0.02,
0.25,5,0.25,30,2,0.05,500,0.1030523033,0.07,
0.25,5,0.25,30,2,0.05,1000,0.3501584359,0.05,
0.25,5,0.25,30,2,0.05,1500,0.9232400544,0.07,
0.25,5,0.25,30,2,0.05,2000,1.63862928,0.07,
0.25,5,0.25,30,2,0.05,2500,2.505932908,0.07,
0.25,5,0.25,45,2,0.05,500,0.209499156,0.20,
0.25,5,0.25,45,2,0.05,1000,0.7677569647,0.18,
0.25,5,0.25,45,2,0.05,1500,1.859596823,0.20,
0.25,5,0.25,45,2,0.05,2000,3.208917042,0.19,
0.25,5,0.25,45,2,0.05,2500,5.07516319,0.19,
0.25,5,0.25,60,2,0.05,500,0.1997202596,0.23,
0.25,5,0.25,60,2,0.05,1000,0.916967862,0.31,
0.25,5,0.25,60,2,0.05,1500,2.046009199,0.31,
0.25,5,0.25,60,2,0.05,2000,3.601504428,0.31,
0.25,5,0.25,60,2,0.05,2500,5.587618014,0.31,
0.25,5,0.75,30,2,0.05,500,0.6005717574,0.25,
0.25,5,0.75,30,2,0.05,1000,1.763251155,0.17,
0.25,5,0.75,30,2,0.05,1500,3.894413656,0.16,
0.25,5,0.75,30,2,0.05,2000,6.760374887,0.16,
0.25,5,0.75,30,2,0.05,2500,10.21487333,0.15,
0.25,5,0.75,45,2,0.05,500,0.4439894301,0.31,
0.25,5,0.75,45,2,0.05,1000,1.756059672,0.31,
0.25,5,0.75,45,2,0.05,1500,3.953914545,0.32,
0.25,5,0.75,45,2,0.05,2000,7.034738297,0.32,
0.25,5,0.75,45,2,0.05,2500,10.90710754,0.32,
0.25,5,0.75,60,2,0.05,500,0.1677839943,0.09,
0.25,5,0.75,60,2,0.05,1000,0.7103645421,0.10,
0.25,5,0.75,60,2,0.05,1500,1.597179137,0.11,
0.25,5,0.75,60,2,0.05,2000,2.84648969,0.11,
0.25,5,0.75,60,2,0.05,2500,4.46901333,0.11,
0.25,5,1.25,30,2,0.05,500,0.7434906122,0.24,
0.25,5,1.25,30,2,0.05,1000,2.257634821,0.16,
0.25,5,1.25,30,2,0.05,1500,4.874146048,0.16,
0.25,5,1.25,30,2,0.05,2000,9.07738499,0.17,
0.25,5,1.25,30,2,0.05,2500,14.03355612,0.16,
0.25,5,1.25,45,2,0.05,500,0.459741395,0.16,
0.25,5,1.25,45,2,0.05,1000,1.709222342,0.15,
0.25,5,1.25,45,2,0.05,1500,4.023317492,0.16,
0.25,5,1.25,45,2,0.05,2000,6.987414733,0.15,
0.25,5,1.25,45,2,0.05,2500,11.2266361,0.16,
0.25,5,1.25,60,2,0.05,500,0.00005177573393,0.00,
0.25,5,1.25,60,2,0.05,1000,0.001924561935,0.00,
0.25,5,1.25,60,2,0.05,1500,0.004978159863,0.00,
0.25,5,1.25,60,2,0.05,2000,0.02354878632,0.00,
0.25,5,1.25,60,2,0.05,2500,0.03202509418,0.00,
0.25,5,1.5,30,2,0.05,500,0.4904225218,0.12,
0.25,5,1.5,30,2,0.05,1000,1.917601983,0.11,
0.25,5,1.5,30,2,0.05,1500,4.265344432,0.11,
0.25,5,1.5,30,2,0.05,2000,7.606365152,0.11,
0.25,5,1.5,30,2,0.05,2500,11.83811103,0.11,
0.25,5,1.5,45,2,0.05,500,0.3038147862,0.07,
0.25,5,1.5,45,2,0.05,1000,1.221527814,0.07,
0.25,5,1.5,45,2,0.05,1500,2.770743821,0.07,
0.25,5,1.5,45,2,0.05,2000,5.098322727,0.08,
0.25,5,1.5,45,2,0.05,2500,7.866850492,0.08,
0.25,5,1.5,60,2,0.05,500,0.0204861009,0.00,
0.25,5,1.5,60,2,0.05,1000,0.07155160396,0.00,
0.25,5,1.5,60,2,0.05,1500,0.1520936374,0.00,
0.25,5,1.5,60,2,0.05,2000,0.2750296257,0.00,
0.25,5,1.5,60,2,0.05,2500,0.4085283848,0.00,
0.25,7,0.25,30,2,0.05,500,0.2568309585,0.05,
0.25,7,0.25,30,2,0.05,1000,1.178159984,0.06,
0.25,7,0.25,30,2,0.05,1500,2.478786312,0.06,
0.25,7,0.25,30,2,0.05,2000,4.387255497,0.06,
0.25,7,0.25,30,2,0.05,2500,6.593378266,0.05,
0.25,7,0.25,45,2,0.05,500,0.500145037,0.14,
0.25,7,0.25,45,2,0.05,1000,2.140801476,0.16,
0.25,7,0.25,45,2,0.05,1500,4.786518159,0.16,
0.25,7,0.25,45,2,0.05,2000,8.763298585,0.17,
0.25,7,0.25,45,2,0.05,2500,13.35599417,0.17,
0.25,7,0.25,60,2,0.05,500,0.5941083445,0.19,
0.25,7,0.25,60,2,0.05,1000,2.632496076,0.24,
0.25,7,0.25,60,2,0.05,1500,6.03000395,0.25,
0.25,7,0.25,60,2,0.05,2000,10.42488418,0.24,
0.25,7,0.25,60,2,0.05,2500,16.28795341,0.24,
0.25,7,0.75,30,2,0.05,500,1.716225209,0.21,
0.25,7,0.75,30,2,0.05,1000,4.967586126,0.14,
0.25,7,0.75,30,2,0.05,1500,10.64491358,0.13,
0.25,7,0.75,30,2,0.05,2000,18.75072678,0.13,
0.25,7,0.75,30,2,0.05,2500,28.40706122,0.13,
0.25,7,0.75,45,2,0.05,500,1.848529985,0.33,
0.25,7,0.75,45,2,0.05,1000,6.762595944,0.29,
0.25,7,0.75,45,2,0.05,1500,15.01900728,0.28,
0.25,7,0.75,45,2,0.05,2000,27.00457147,0.29,
0.25,7,0.75,45,2,0.05,2500,41.82434937,0.29,
0.25,7,0.75,60,2,0.05,500,0.6122113387,0.16,
0.25,7,0.75,60,2,0.05,1000,3.058748171,0.23,
0.25,7,0.75,60,2,0.05,1500,6.811035371,0.23,
0.25,7,0.75,60,2,0.05,2000,11.93321667,0.23,
0.25,7,0.75,60,2,0.05,2500,18.29416316,0.23,
0.25,7,1.25,30,2,0.05,500,2.757734963,0.27,
0.25,7,1.25,30,2,0.05,1000,8.021377082,0.18,
0.25,7,1.25,30,2,0.05,1500,17.57899776,0.18,
0.25,7,1.25,30,2,0.05,2000,32.64373585,0.18,
0.25,7,1.25,30,2,0.05,2500,54.0720937,0.20,
0.25,7,1.25,45,2,0.05,500,2.484315024,0.40,
0.25,7,1.25,45,2,0.05,1000,7.962828167,0.29,
0.25,7,1.25,45,2,0.05,1500,18.11237918,0.29,
0.25,7,1.25,45,2,0.05,2000,32.25265014,0.30,
0.25,7,1.25,45,2,0.05,2500,50.014181,0.29,
0.25,7,1.25,60,2,0.05,500,1.14318757,0.13,
0.25,7,1.25,60,2,0.05,1000,4.931053653,0.16,
0.25,7,1.25,60,2,0.05,1500,11.08929833,0.16,
0.25,7,1.25,60,2,0.05,2000,19.90851794,0.16,
0.25,7,1.25,60,2,0.05,2500,30.83089912,0.17,
0.25,7,1.5,30,2,0.05,500,2.955326389,0.27,
0.25,7,1.5,30,2,0.05,1000,8.815112527,0.19,
0.25,7,1.5,30,2,0.05,1500,19.87860579,0.18,
0.25,7,1.5,30,2,0.05,2000,37.31583675,0.20,
0.25,7,1.5,30,2,0.05,2500,55.74662335,0.18,
0.25,7,1.5,45,2,0.05,500,2.189006303,0.31,
0.25,7,1.5,45,2,0.05,1000,8.564178086,0.31,
0.25,7,1.5,45,2,0.05,1500,19.34203927,0.31,
0.25,7,1.5,45,2,0.05,2000,34.15795604,0.31,
0.25,7,1.5,45,2,0.05,2500,53.02308229,0.30,
0.25,7,1.5,60,2,0.05,500,1.164825289,0.08,
0.25,7,1.5,60,2,0.05,1000,4.19618592,0.07,
0.25,7,1.5,60,2,0.05,1500,9.659529389,0.07,
0.25,7,1.5,60,2,0.05,2000,17.37358786,0.08,
0.25,7,1.5,60,2,0.05,2500,26.87915003,0.08,
0.25,9,0.25,30,2,0.05,500,0.9346039651,0.09,
0.25,9,0.25,30,2,0.05,1000,2.406406642,0.05,
0.25,9,0.25,30,2,0.05,1500,5.199483075,0.05,
0.25,9,0.25,30,2,0.05,2000,8.505159102,0.04,
0.25,9,0.25,30,2,0.05,2500,13.53719517,0.05,
0.25,9,0.25,45,2,0.05,500,0.814727742,0.09,
0.25,9,0.25,45,2,0.05,1000,3.724766969,0.12,
0.25,9,0.25,45,2,0.05,1500,8.15699431,0.11,
0.25,9,0.25,45,2,0.05,2000,13.9733344,0.11,
0.25,9,0.25,45,2,0.05,2500,23.36178183,0.12,
0.25,9,0.25,60,2,0.05,500,1.265250971,0.19,
0.25,9,0.25,60,2,0.05,1000,5.741407336,0.23,
0.25,9,0.25,60,2,0.05,1500,13.08391763,0.24,
0.25,9,0.25,60,2,0.05,2000,23.17102197,0.24,
0.25,9,0.25,60,2,0.05,2500,34.92025955,0.23,
0.25,9,0.75,30,2,0.05,500,3.411393716,0.19,
0.25,9,0.75,30,2,0.05,1000,11.5785134,0.15,
0.25,9,0.75,30,2,0.05,1500,23.25761577,0.13,
0.25,9,0.75,30,2,0.05,2000,43.36549378,0.15,
0.25,9,0.75,30,2,0.05,2500,63.85817306,0.14,
0.25,9,0.75,45,2,0.05,500,3.285523347,0.23,
0.25,9,0.75,45,2,0.05,1000,13.16830544,0.23,
0.25,9,0.75,45,2,0.05,1500,30.69744459,0.24,
0.25,9,0.75,45,2,0.05,2000,54.89565623,0.25,
0.25,9,0.75,45,2,0.05,2500,86.12818547,0.26,
0.25,9,0.75,60,2,0.05,500,3.49671573,0.32,
0.25,9,0.75,60,2,0.05,1000,13.81532787,0.32,
0.25,9,0.75,60,2,0.05,1500,30.77792654,0.31,
0.25,9,0.75,60,2,0.05,2000,54.24108923,0.31,
0.25,9,0.75,60,2,0.05,2500,83.96879833,0.31,
0.25,9,1.25,30,2,0.05,500,5.280875924,0.21,
0.25,9,1.25,30,2,0.05,1000,16.15274266,0.15,
0.25,9,1.25,30,2,0.05,1500,38.12321566,0.16,
0.25,9,1.25,30,2,0.05,2000,60.48206322,0.14,
0.25,9,1.25,30,2,0.05,2500,104.0215319,0.16,
0.25,9,1.25,45,2,0.05,500,4.812692274,0.36,
0.25,9,1.25,45,2,0.05,1000,19.00367572,0.35,
0.25,9,1.25,45,2,0.05,1500,43.12134935,0.36,
0.25,9,1.25,45,2,0.05,2000,74.80377411,0.35,
0.25,9,1.25,45,2,0.05,2500,117.1016748,0.36,
0.25,9,1.25,60,2,0.05,500,2.723065957,0.29,
0.25,9,1.25,60,2,0.05,1000,10.59710489,0.30,
0.25,9,1.25,60,2,0.05,1500,23.34922374,0.30,
0.25,9,1.25,60,2,0.05,2000,41.58131169,0.32,
0.25,9,1.25,60,2,0.05,2500,63.04823231,0.32,
0.25,9,1.5,30,2,0.05,500,6.997037339,0.26,
0.25,9,1.5,30,2,0.05,1000,18.54524646,0.15,
0.25,9,1.5,30,2,0.05,1500,47.25108702,0.19,
0.25,9,1.5,30,2,0.05,2000,74.60209125,0.15,
0.25,9,1.5,30,2,0.05,2500,129.6165889,0.18,
0.25,9,1.5,45,2,0.05,500,5.925156147,0.33,
0.25,9,1.5,45,2,0.05,1000,23.32933358,0.32,
0.25,9,1.5,45,2,0.05,1500,52.27679193,0.32,
0.25,9,1.5,45,2,0.05,2000,92.21956698,0.32,
0.25,9,1.5,45,2,0.05,2500,143.4253321,0.32,
0.25,9,1.5,60,2,0.05,500,3.14395392,0.12,
0.25,9,1.5,60,2,0.05,1000,13.21655436,0.13,
0.25,9,1.5,60,2,0.05,1500,29.57930079,0.13,
0.25,9,1.5,60,2,0.05,2000,53.60921854,0.14,
0.25,9,1.5,60,2,0.05,2500,79.88039369,0.14,
0.25,11,0.25,30,2,0.05,500,1.392246213,0.07,
0.25,11,0.25,30,2,0.05,1000,3.105218489,0.03,
0.25,11,0.25,30,2,0.05,1500,8.034027585,0.04,
0.25,11,0.25,30,2,0.05,2000,13.51846835,0.04,
0.25,11,0.25,30,2,0.05,2500,21.00305069,0.04,
0.25,11,0.25,45,2,0.05,500,1.570482958,0.09,
0.25,11,0.25,45,2,0.05,1000,4.94843685,0.06,
0.25,11,0.25,45,2,0.05,1500,12.61396552,0.08,
0.25,11,0.25,45,2,0.05,2000,21.92332797,0.07,
0.25,11,0.25,45,2,0.05,2500,32.85618815,0.07,
0.25,11,0.25,60,2,0.05,500,2.496938745,0.19,
0.25,11,0.25,60,2,0.05,1000,10.51031699,0.21,
0.25,11,0.25,60,2,0.05,1500,23.75902491,0.22,
0.25,11,0.25,60,2,0.05,2000,41.97626002,0.22,
0.25,11,0.25,60,2,0.05,2500,65.61166707,0.22,
0.25,11,0.75,30,2,0.05,500,5.885372069,0.17,
0.25,11,0.75,30,2,0.05,1000,16.64641608,0.11,
0.25,11,0.75,30,2,0.05,1500,36.00030017,0.10,
0.25,11,0.75,30,2,0.05,2000,61.40727986,0.10,
0.25,11,0.75,30,2,0.05,2500,95.59532932,0.10,
0.25,11,0.75,45,2,0.05,500,6.060619352,0.22,
0.25,11,0.75,45,2,0.05,1000,24.31042433,0.22,
0.25,11,0.75,45,2,0.05,1500,52.34506319,0.21,
0.25,11,0.75,45,2,0.05,2000,95.5369365,0.22,
0.25,11,0.75,45,2,0.05,2500,152.3661733,0.24,
0.25,11,0.75,60,2,0.05,500,6.570698908,0.31,
0.25,11,0.75,60,2,0.05,1000,27.74723882,0.35,
0.25,11,0.75,60,2,0.05,1500,60.06955691,0.33,
0.25,11,0.75,60,2,0.05,2000,107.1601347,0.34,
0.25,11,0.75,60,2,0.05,2500,170.1941731,0.37,
0.25,11,1.25,30,2,0.05,500,7.651207762,0.14,
0.25,11,1.25,30,2,0.05,1000,29.01931688,0.13,
0.25,11,1.25,30,2,0.05,1500,69.64557898,0.14,
0.25,11,1.25,30,2,0.05,2000,126.3635878,0.15,
0.25,11,1.25,30,2,0.05,2500,191.4944293,0.15,
0.25,11,1.25,45,2,0.05,500,11.46133102,0.32,
0.25,11,1.25,45,2,0.05,1000,41.96206905,0.28,
0.25,11,1.25,45,2,0.05,1500,87.73053035,0.26,
0.25,11,1.25,45,2,0.05,2000,170.1179238,0.29,
0.25,11,1.25,45,2,0.05,2500,265.8111541,0.31,
0.25,11,1.25,60,2,0.05,500,6.862395332,0.43,
0.25,11,1.25,60,2,0.05,1000,24.69137812,0.34,
0.25,11,1.25,60,2,0.05,1500,55.70110544,0.36,
0.25,11,1.25,60,2,0.05,2000,94.97762392,0.35,
0.25,11,1.25,60,2,0.05,2500,137.5954994,0.34,
0.25,11,1.5,30,2,0.05,500,13.12717267,0.18,
0.25,11,1.5,30,2,0.05,1000,48.20484263,0.16,
0.25,11,1.5,30,2,0.05,1500,94.44796607,0.14,
0.25,11,1.5,30,2,0.05,2000,170.1845177,0.14,
0.25,11,1.5,30,2,0.05,2500,249.8602886,0.13,
0.25,11,1.5,45,2,0.05,500,10.56456546,0.33,
0.25,11,1.5,45,2,0.05,1000,43.88446093,0.36,
0.25,11,1.5,45,2,0.05,1500,98.32639374,0.36,
0.25,11,1.5,45,2,0.05,2000,175.4536868,0.37,
0.25,11,1.5,45,2,0.05,2500,276.0574486,0.39,
0.25,11,1.5,60,2,0.05,500,4.239072246,0.18,
0.25,11,1.5,60,2,0.05,1000,23.13475394,0.32,
0.25,11,1.5,60,2,0.05,1500,50.98378378,0.33,
0.25,11,1.5,60,2,0.05,2000,88.77032513,0.34,
0.25,11,1.5,60,2,0.05,2500,127.0091764,0.34,
0.75,3,0.25,30,2,0.05,1000,0.03244951129,0.06,
0.75,3,0.25,30,2,0.05,1500,0.07549673313,0.06,
0.75,3,0.25,30,2,0.05,2000,0.1349837007,0.07,
0.75,3,0.25,30,2,0.05,2500,0.2118936705,0.07,
0.75,3,0.25,45,2,0.05,500,0.0061223619,0.04,
0.75,3,0.25,45,2,0.05,1000,0.02690807958,0.06,
0.75,3,0.25,45,2,0.05,1500,0.06086509742,0.06,
0.75,3,0.25,45,2,0.05,2000,0.1090315933,0.06,
0.75,3,0.25,45,2,0.05,2500,0.1705652415,0.06,
0.75,3,0.25,60,2,0.05,500,0.01047491416,0.06,
0.75,3,0.25,60,2,0.05,1000,0.0498989309,0.09,
0.75,3,0.25,60,2,0.05,1500,0.1133486156,0.09,
0.75,3,0.25,60,2,0.05,2000,0.2017620279,0.09,
0.75,3,0.25,60,2,0.05,2500,0.3155794725,0.10,
0.75,3,0.75,30,2,0.05,500,0.01624834285,0.06,
0.75,3,0.75,30,2,0.05,1000,0.06963621605,0.07,
0.75,3,0.75,30,2,0.05,1500,0.1583143328,0.07,
0.75,3,0.75,30,2,0.05,2000,0.2874643799,0.07,
0.75,3,0.75,30,2,0.05,2500,0.4470741572,0.08,
0.75,3,0.75,45,2,0.05,500,0.009143138018,0.01,
0.75,3,0.75,45,2,0.05,1000,0.03391913627,0.01,
0.75,3,0.75,45,2,0.05,1500,0.07154212469,0.01,
0.75,3,0.75,45,2,0.05,2000,0.1353454787,0.01,
0.75,3,0.75,45,2,0.05,2500,0.2147998472,0.01,
0.75,3,0.75,60,2,0.05,500,0.02138570989,0.02,
0.75,3,0.75,60,2,0.05,1000,0.1134121892,0.03,
0.75,3,0.75,60,2,0.05,1500,0.1562480745,0.01,
0.75,3,0.75,60,2,0.05,2000,0.4364068049,0.03,
0.75,3,0.75,60,2,0.05,2500,0.2551386706,0.01,
0.75,3,1.25,30,2,0.05,500,0.01158134799,0.01,
0.75,3,1.25,30,2,0.05,1000,-0.0001705519805,0.00,
0.75,3,1.25,30,2,0.05,1500,-0.00001379554844,0.00,
0.75,3,1.25,30,2,0.05,2000,0.005792732993,0.00,
0.75,3,1.25,30,2,0.05,2500,0.00808208784,0.00,
0.75,3,1.25,45,2,0.05,500,0.06073602219,0.04,
0.75,3,1.25,45,2,0.05,1000,0.1105138441,0.01,
0.75,3,1.25,45,2,0.05,1500,0.2161773251,0.01,
0.75,3,1.25,45,2,0.05,2000,0.1055360149,0.00,
0.75,3,1.25,45,2,0.05,2500,0.1462921994,0.00,
0.75,3,1.25,60,2,0.05,500,0.007583548949,0.00,
0.75,3,1.25,60,2,0.05,1000,0.1829283229,0.02,
0.75,3,1.25,60,2,0.05,1500,0.08115169577,0.00,
0.75,3,1.25,60,2,0.05,2000,0.1307859038,0.00,
0.75,3,1.25,60,2,0.05,2500,0.2113041402,0.00,
0.75,3,1.5,30,2,0.05,500,0.002056594652,0.00,
0.75,3,1.5,30,2,0.05,1000,0.02960650671,0.00,
0.75,3,1.5,30,2,0.05,1500,0.05565254373,0.00,
0.75,3,1.5,30,2,0.05,2000,0.105063797,0.00,
0.75,3,1.5,30,2,0.05,2500,0.1772078603,0.00,
0.75,3,1.5,45,2,0.05,500,0.04097181163,0.02,
0.75,3,1.5,45,2,0.05,1000,0.1281636219,0.01,
0.75,3,1.5,45,2,0.05,1500,0.3082128974,0.02,
0.75,3,1.5,45,2,0.05,2000,0.5686715244,0.02,
0.75,3,1.5,45,2,0.05,2500,0.151545871,0.00,
0.75,3,1.5,60,2,0.05,500,0.01627073914,0.00,
0.75,3,1.5,60,2,0.05,1000,0.1528137047,0.01,
0.75,3,1.5,60,2,0.05,1500,0.3298492166,0.01,
0.75,3,1.5,60,2,0.05,2000,0.3101417974,0.00,
0.75,3,1.5,60,2,0.05,2500,1.546468284,0.02,
0.75,5,0.25,30,2,0.05,500,0.08985587732,0.10,
0.75,5,0.25,30,2,0.05,1000,0.3009175856,0.07,
0.75,5,0.25,30,2,0.05,1500,0.6782547005,0.08,
0.75,5,0.25,30,2,0.05,2000,1.185007467,0.08,
0.75,5,0.25,30,2,0.05,2500,1.830068176,0.08,
0.75,5,0.25,45,2,0.05,500,0.1274937592,0.16,
0.75,5,0.25,45,2,0.05,1000,0.5310091262,0.18,
0.75,5,0.25,45,2,0.05,1500,1.189290019,0.18,
0.75,5,0.25,45,2,0.05,2000,2.09541967,0.18,
0.75,5,0.25,45,2,0.05,2500,3.270299934,0.19,
0.75,5,0.25,60,2,0.05,500,0.09324142753,0.10,
0.75,5,0.25,60,2,0.05,1000,0.6298910063,0.23,
0.75,5,0.25,60,2,0.05,1500,1.40435788,0.23,
0.75,5,0.25,60,2,0.05,2000,2.4391109,0.23,
0.75,5,0.25,60,2,0.05,2500,3.827561774,0.23,
0.75,5,0.75,30,2,0.05,500,0.3889995204,0.20,
0.75,5,0.75,30,2,0.05,1000,1.534516298,0.20,
0.75,5,0.75,30,2,0.05,1500,3.495431495,0.21,
0.75,5,0.75,30,2,0.05,2000,6.155560745,0.21,
0.75,5,0.75,30,2,0.05,2500,9.682580637,0.21,
0.75,5,0.75,45,2,0.05,500,0.2565345864,0.20,
0.75,5,0.75,45,2,0.05,1000,1.066939016,0.23,
0.75,5,0.75,45,2,0.05,1500,2.374547757,0.23,
0.75,5,0.75,45,2,0.05,2000,4.180647486,0.23,
0.75,5,0.75,45,2,0.05,2500,6.43310997,0.23,
0.75,5,0.75,60,2,0.05,500,0.152087282,0.07,
0.75,5,0.75,60,2,0.05,1000,0.6397502717,0.07,
0.75,5,0.75,60,2,0.05,1500,1.431795657,0.08,
0.75,5,0.75,60,2,0.05,2000,2.529413869,0.08,
0.75,5,0.75,60,2,0.05,2500,3.918636342,0.08,
0.75,5,1.25,30,2,0.05,500,0.583997468,0.17,
0.75,5,1.25,30,2,0.05,1000,2.022805976,0.15,
0.75,5,1.25,30,2,0.05,1500,4.378822041,0.14,
0.75,5,1.25,30,2,0.05,2000,7.989446173,0.14,
0.75,5,1.25,30,2,0.05,2500,12.53784579,0.14,
0.75,5,1.25,45,2,0.05,500,0.3223287909,0.10,
0.75,5,1.25,45,2,0.05,1000,1.19507076,0.10,
0.75,5,1.25,45,2,0.05,1500,2.689295001,0.10,
0.75,5,1.25,45,2,0.05,2000,4.763509415,0.10,
0.75,5,1.25,45,2,0.05,2500,7.298130294,0.10,
0.75,5,1.25,60,2,0.05,500,-0.0001099207766,0.00,
0.75,5,1.25,60,2,0.05,1000,0.004931382522,0.00,
0.75,5,1.25,60,2,0.05,1500,-0.003734951552,0.00,
0.75,5,1.25,60,2,0.05,2000,-0.001808625182,0.00,
0.75,5,1.25,60,2,0.05,2500,-0.02685333336,0.00,
0.75,5,1.5,30,2,0.05,500,0.4318377065,0.10,
0.75,5,1.5,30,2,0.05,1000,1.632624838,0.10,
0.75,5,1.5,30,2,0.05,1500,3.465054738,0.09,
0.75,5,1.5,30,2,0.05,2000,6.566895492,0.10,
0.75,5,1.5,30,2,0.05,2500,10.30162521,0.10,
0.75,5,1.5,45,2,0.05,500,0.3110718309,0.07,
0.75,5,1.5,45,2,0.05,1000,1.238745714,0.07,
0.75,5,1.5,45,2,0.05,1500,2.792740902,0.07,
0.75,5,1.5,45,2,0.05,2000,5.040909787,0.07,
0.75,5,1.5,45,2,0.05,2500,7.772829931,0.07,
0.75,5,1.5,60,2,0.05,500,0.1164671472,0.01,
0.75,5,1.5,60,2,0.05,1000,0.3835185584,0.01,
0.75,5,1.5,60,2,0.05,1500,1.029119135,0.01,
0.75,5,1.5,60,2,0.05,2000,1.519631991,0.01,
0.75,5,1.5,60,2,0.05,2500,2.725635951,0.01,
0.75,7,0.25,30,2,0.05,500,0.2300999468,0.06,
0.75,7,0.25,30,2,0.05,1000,1.439801118,0.12,
0.75,7,0.25,30,2,0.05,1500,2.126929949,0.07,
0.75,7,0.25,30,2,0.05,2000,3.600729394,0.06,
0.75,7,0.25,30,2,0.05,2500,5.542778973,0.06,
0.75,7,0.25,45,2,0.05,500,0.4158374864,0.17,
0.75,7,0.25,45,2,0.05,1000,1.643628385,0.17,
0.75,7,0.25,45,2,0.05,1500,3.651238976,0.17,
0.75,7,0.25,45,2,0.05,2000,6.378080047,0.17,
0.75,7,0.25,45,2,0.05,2500,9.954151205,0.17,
0.75,7,0.25,60,2,0.05,500,0.4357118177,0.20,
0.75,7,0.25,60,2,0.05,1000,1.791631503,0.22,
0.75,7,0.25,60,2,0.05,1500,4.11185453,0.24,
0.75,7,0.25,60,2,0.05,2000,7.260824838,0.24,
0.75,7,0.25,60,2,0.05,2500,11.28889093,0.24,
0.75,7,0.75,30,2,0.05,500,1.164855603,0.16,
0.75,7,0.75,30,2,0.05,1000,3.905414308,0.13,
0.75,7,0.75,30,2,0.05,1500,8.368942315,0.12,
0.75,7,0.75,30,2,0.05,2000,14.59996336,0.12,
0.75,7,0.75,30,2,0.05,2500,22.72518256,0.12,
0.75,7,0.75,45,2,0.05,500,1.318105595,0.28,
0.75,7,0.75,45,2,0.05,1000,5.229525386,0.28,
0.75,7,0.75,45,2,0.05,1500,11.7252948,0.28,
0.75,7,0.75,45,2,0.05,2000,20.37686402,0.27,
0.75,7,0.75,45,2,0.05,2500,31.76696615,0.28,
0.75,7,0.75,60,2,0.05,500,0.9299510709,0.21,
0.75,7,0.75,60,2,0.05,1000,3.866987933,0.24,
0.75,7,0.75,60,2,0.05,1500,8.525483901,0.24,
0.75,7,0.75,60,2,0.05,2000,14.7690648,0.24,
0.75,7,0.75,60,2,0.05,2500,22.69167595,0.24,
0.75,7,1.25,30,2,0.05,500,2.344254013,0.21,
0.75,7,1.25,30,2,0.05,1000,9.022392991,0.21,
0.75,7,1.25,30,2,0.05,1500,20.06431332,0.20,
0.75,7,1.25,30,2,0.05,2000,35.76068761,0.20,
0.75,7,1.25,30,2,0.05,2500,55.8680741,0.20,
0.75,7,1.25,45,2,0.05,500,1.991300349,0.25,
0.75,7,1.25,45,2,0.05,1000,7.59117389,0.23,
0.75,7,1.25,45,2,0.05,1500,16.93652324,0.23,
0.75,7,1.25,45,2,0.05,2000,29.78851769,0.23,
0.75,7,1.25,45,2,0.05,2500,46.54704501,0.23,
0.75,7,1.25,60,2,0.05,500,1.204572836,0.14,
0.75,7,1.25,60,2,0.05,1000,4.764325255,0.14,
0.75,7,1.25,60,2,0.05,1500,10.6290279,0.15,
0.75,7,1.25,60,2,0.05,2000,18.37158592,0.14,
0.75,7,1.25,60,2,0.05,2500,28.17858835,0.15,
0.75,7,1.5,30,2,0.05,500,2.636765952,0.23,
0.75,7,1.5,30,2,0.05,1000,9.533313081,0.21,
0.75,7,1.5,30,2,0.05,1500,20.66451678,0.19,
0.75,7,1.5,30,2,0.05,2000,39.00850371,0.21,
0.75,7,1.5,30,2,0.05,2500,60.79068415,0.21,
0.75,7,1.5,45,2,0.05,500,2.027858306,0.23,
0.75,7,1.5,45,2,0.05,1000,7.263270648,0.19,
0.75,7,1.5,45,2,0.05,1500,16.11618907,0.19,
0.75,7,1.5,45,2,0.05,2000,28.37496482,0.19,
0.75,7,1.5,45,2,0.05,2500,43.46264557,0.19,
0.75,7,1.5,60,2,0.05,500,1.273051023,0.10,
0.75,7,1.5,60,2,0.05,1000,4.641435297,0.00,
0.75,7,1.5,60,2,0.05,1500,10.23906167,0.00,
0.75,7,1.5,60,2,0.05,2000,17.62158817,0.00,
0.75,7,1.5,60,2,0.05,2500,26.43398505,0.00,
0.75,9,0.25,30,2,0.05,500,0.4649581193,0.00,
0.75,9,0.25,30,2,0.05,1000,1.873680829,0.00,
0.75,9,0.25,30,2,0.05,1500,4.095094936,0.00,
0.75,9,0.25,30,2,0.05,2000,7.231848489,0.00,
0.75,9,0.25,30,2,0.05,2500,11.72182362,0.00,
